"date";"from";"text"
"2021-05-08T17:02:02";"Faraway Artist";"Is er eigenlijk ook een defend den Haag groep?"
"2021-05-08T19:01:47";"Diana Robert";"Had ik nog niet aan gedacht. Heel scherp. Tot nu toe dacht ik bangmakerij en vergoeilijking oorlog"
"2021-05-08T19:17:31";"Marianne";"Nee. Geen defend groep hier, behalve dat ze weten wie in Wakker DH zitten, en in DH in opstand op telegram/ en op fb."
"2021-05-08T20:06:46";"Etienne Jansen";"list(""[8-5 19:55] Etienne Jansen: 2:09 over het risico dat virale biowapens mogelijk kunnen uitstaan uit de ongecontroleerde medische experimenten die we kennen als : \""de vaccinatie campagnes\""\n\nDe vaccinatie campagnes zijn wat mij betreft totale waanzin.\n\nDe zucht naar totalitaire macht, vermogen en controle, heeft als risico dat mogelijk de doos van pandora geopend wordt....\n\nHoe gestoort zijn de viezerikken wel niet dat ze dit soort risico's nemen ?\n\n\n\n"", list(type = ""link"", text = ""https://youtu.be/OLcdnoagoxQ""), 
    ""\n[8-5 20:00] Etienne Jansen: Ik ben even zoveel mogelijk informatie aan het innemen maar ik wordt er niet blij van.\n\nFeit is dat de vaccinatie campagnes per direct in zijn geheel gestopt dienen te worden. \n\nDit is toch een totaal absurde situatie!?\n\nDit kan en mag toch niet gebeuren?\n\nDat moeten die sukkels daar in de tweede kamer toch ook gewoon wel begrijpen toch ?"")"
"2021-05-08T20:08:20";"Marianne";"Remy gaan we echt niet doen."
"2021-05-08T20:08:44";"Marianne";"Geen informatie over wat dan ook niet qua groepen en personen. Afgezien of je hier moet zijn om dat te vragen.  Not done."
"2021-05-08T20:09:47";"Marianne";"Kan beter even een waarschuwing erbij zetten: voor Remy, niet nog een keer proberen."
"2021-05-08T20:11:39";"Marianne";"<U+26D4><U+FE0F><U+26D4><U+FE0F><U+26D4><U+FE0F>"
"2021-05-08T20:15:44";"Marianne";"Lees mijn pm, en niet hier erover beginnen."
"2021-05-08T20:24:16";"Krisso";"Nieuwsgierig aagje"
"2021-05-08T20:27:22";"Marianne";"Dat komt vast een beetje bot over, maar kunnen we gewoon niet doen. Ook privacy van iemand is beschermd bij zijn vrienden. Geldt ook voor Remy."
"2021-05-08T20:47:05";"Paul Vandehond";"list(type = ""link"", text = ""https://youtu.be/EVodhjr8PVU"")"
"2021-05-08T20:57:33";"Patrice";"En zo hoord het ook. Vooral omdat niemand weet wie meekijkt of dat uberhaupt vraagt."
"2021-05-08T21:00:31";"Patrice";"Van de twee vrouwen die gearesteerd waren weet geen ene groep wat die volgens politie en media v. Dissel bedreigingen waren. In de media staat geen quote van wat er geschreven is, dus zij hebben dat ook niet. Eén van die vrouwen heeft een beperking, maar de media heeft daar ook niets over geschreven. Als er een geschreven bericht was dan was deze wellicht een prive bericht tussen die twee vrouwen. Niemand weet het, maar ze zijn wel gearresteerd. Ik denk dat mensen extra veilig moeten zijn."
"2021-05-08T21:34:10";"Marianne";"Dus, voor behoud van privacy en de groep. Precies we willen niet dat mensen zo maar op niks af opgehaald worden van huis. Te gek voor woorden. En wil je steun verlenen maandag, half drie bij de Rechtbank Den haag."
"2021-05-08T22:06:15";"Marianne";"list(""Verzoek voor "", list(type = ""mention"", text = ""@sht1234""), "" Wil je alsjeblieft een compacte postertje ervan maken, het idee is uitstekend een apart kanaal voor aankondigingen."")"
"2021-05-08T23:02:49";"Ik ben vrij";"list(""Zoiets? "", list(type = ""mention"", text = ""@aanwakkeren""))"
"2021-05-09T00:01:41";"Etienne Jansen";"list(""Dit is hetzelfde document van de Pfizer website zelf. \n"", list(type = ""link"", text = ""https://cdn.pfizer.com/pfizercom/2020-11/C4591001_Clinical_Protocol_Nov2020.pdf""), ""\n\nOp pagina 67 en 68 staat geschreven dat zwangeren blootgesteld kunnen worden aan het vaccin in de volgende omstandigheden:\n\n"", list(type = ""link"", text = ""8.3.5.1""), "". Exposure During Pregnancy \nAn EDP occurs if:  \n• A female participant is found to be pregnant while receiving or after discontinuing study intervention. \n• A male participant who is receiving or has discontinued study intervention exposes a female partner prior to or around the time of conception. \n• A female is found to be pregnant while being exposed or having been exposed to study intervention due to environmental exposure. \n\nBelow are examples of  \nenvironmental exposure during pregnancy:  \n• A female family member or healthcare provider reports that she is pregnant after having been exposed to the study intervention by inhalation or skin contact.\n\n• A male family member or healthcare provider who has been exposed to the study intervention by inhalation or skin contact then exposes his female partner prior to or around the time of conception.\n\n\nVerder nog de volgende 2 artikelen die niet van Pfizer zijn. \nDe SALK universiteit heeft uitgezocht dat de Spike eiwitten van het virus, en dat zijn ook de eiwitten die het lichaam produceert na vaccinatie, problemen in bloedvaten veroorzaakt. \n\nSalk researchers and collaborators show how the protein damages cells, confirming COVID-19 as a primarily vascular disease\n"", 
    list(type = ""link"", text = ""https://www.salk.edu/news-release/the-novel-coronavirus-spike-protein-plays-additional-key-role-in-illness/""), ""\n\nEen nieuwe vaccinatietechnologie die als doel heeft de gevaccineerde het vaccin verder te laten verspreiden:\n"", list(type = ""link"", text = ""https://www.newscientist.com/article/mg24732960-100-we-now-have-the-technology-to-develop-vaccines-that-spread-themselves/#ixzz6tk1hWSjd""), ""\n\nZou mij als science fiction klinken als het niet daadwerkelijk gepubliceerd zou zijn door universiteiten. \n\nEn tenslotte dat vrouwen bezorgd zijn over vruchtbaarheid: zware bloedingen na coronavaccinatie. En dit ook nadat die vrouwen alleen in de buurt zijn geweest van gevaccineerden.en niet zelf gevaccineerd waren. \n"", 
    list(type = ""link"", text = ""https://www.artsenvoorvrijheid.be/blog/2021/05/02/vrouwen-bezorgd-over-vruchtbaarheid-zware-bloedingen-na-coronavaccinatie/""), """")"
"2021-05-09T00:46:35";"Paul Vandehond";"list(type = ""link"", text = ""https://youtu.be/6d5fqHeawkg"")"
"2021-05-09T10:36:39";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Goeiuhh Morgen"
"2021-05-09T10:42:13";"Krisso";"Huilie huilie"
"2021-05-09T11:40:26";"Paul Vandehond";"list(list(type = ""link"", text = ""https://youtu.be/EVodhjr8PVU""), ""                                                           <U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8>                                        WENN WIR DIE 1000 + X ABOhuerde knacken koennt ihr heute noch auf Youtube die DEMO in ROTTERDAM <U+0001F1F3><U+0001F1F1> schauen , anders auf "", list(type = ""link"", text = ""VK.COM""), ""                        "", list(type = ""link"", text = ""https://vk.com/kgelbwesten""), 
    ""                                              <U+0001F3A5><U+0001F6A8><U+0001F3A5><U+0001F6A8><U+0001F3A5><U+0001F1E9><U+0001F1EA><U+0001F1F3><U+0001F1F1>"")"
"2021-05-09T15:59:05";"Paul Vandehond";"list(type = ""link"", text = ""https://vk.com/wall572218018_3499"")"
"2021-05-09T21:11:55";"Etienne Jansen";"In case it gets pulled down from YT:"
"2021-05-09T21:11:56";"Etienne Jansen";"Perfect.  Thanks. Ivor Cummins has been making data analyses  movies like this for more than one year now.

There are many very interesting movies on this channel. 
On his site you ll find more very interesting information"
"2021-05-09T22:24:23";"Paul Vandehond";"list(type = ""link"", text = ""https://youtu.be/s-RQidB9nYY"")"
"2021-05-10T00:35:26";"Marianne";"<U+0001F601>hij 's wel mooi, dat het in ieder geval effe duidelijk is <U+0001F44D><U+0001F3FC><U+0001F49A>"
"2021-05-10T00:35:54";"Marianne";"Fantastisch ! <U+0001F340><U+0001F4AA>"
"2021-05-10T10:13:32";"Paul Vandehond";"list(list(type = ""link"", text = ""https://youtu.be/dBx6kbD1k_w""), ""\n\nStart 18 Uhr, <U+0001F1E9><U+0001F1EA>\n\nNach 3 Wochen Pause wegen YouTube STRIKE\n\nThema : Die Hyperinflation"")"
"2021-05-10T14:12:48";"Marianne";"list(type = ""link"", text = ""https://www.facebook.com/Mordechai-Krispijn-Goed-104332915143008/"")"
"2021-05-10T14:12:57";"Marianne";"Voor vanavond 20 uur Plein"
"2021-05-10T14:53:15";"Marianne";"Be there, met de groeten van Hannie D."
"2021-05-10T14:53:15";"Marianne";"list(type = ""link"", text = ""https://www.facebook.com/100004564065629/videos/1870122879816496/?notif_id=1620650623061005&notif_t=live_video&ref=notif"")"
"2021-05-10T16:05:28";"Marianne";"Welkom Sabrina :)"
"2021-05-10T16:22:05";"Sabrina";"Dankjewel Marianne! Ook dat ik hier een linkje mag plaatsen voor wandeling voor jou. Een initiatief om licht op het donker te werpen en thema's als ritueel seksueel misbruik aan te kaarten op plekken waar 'bijzondere' beelden staan. Voel je welkom om mee te wandelen, een wandeling zonder taboe is onze intentie:)"
"2021-05-10T16:33:13";"Sabrina";"list(type = ""link"", text = ""https://t.me/joinchat/XaAW6AUs-eY5NjBk"")"
"2021-05-10T20:40:27";"Ed wian <U+0001F643><U+0001F340>";"alvast gaat deze tekst een voorschot nemen dat veel bedrijven nu de nekslag gaan krijgen"
"2021-05-11T00:02:18";"Marianne";"Plein vanavond"
"2021-05-11T00:07:35";"Marianne";"list(list(type = ""mention_name"", text = ""Etienne"", user_id = 1279318365), "" Ik geloof niet meer dat aan de 2 hele lange posts het woord compact van toepassing is. Niet zo graag. Korte inleiding+pdf."")"
"2021-05-11T00:08:11";"Marianne";"Info ivm Pfizer ."
"2021-05-11T00:09:05";"Marianne";"list(list(type = ""mention_name"", text = ""Etienne"", user_id = 1279318365), "" Wil je alsjeblieft die andere lange posts ook wijzingen."")"
"2021-05-11T00:10:26";"Marianne";"We doen hier al hele tijden korte compacte posts, juist omdat ellelang scrollen echt onleesbaar wordt. Je kan er ook een tekstbestand bij doen, met je eigen voorafje/inleiding/bevindingen. Dat houdt iedereen ook beetje geinteresseerd."
"2021-05-11T00:11:49";"Marianne";"Corien waar stond jij dan hehe, nog niet ontmoet. Was er dus ook"
"2021-05-11T00:13:57";"Marianne";"Dats beetje euvel. Ik stuur wel een toetje naar je pm, dan weet je wie ik ben. Misschien wil je dat ook wel. Kunnen we komende week daar maandag weer tegenkomen hehe"
"2021-05-11T00:31:52";"Marianne";"Welkom Nick"
"2021-05-11T00:32:51";"Nick vd Z";"list(""Dank je wel "", list(type = ""mention_name"", text = ""Marianne"", user_id = 992325190))"
"2021-05-11T00:33:31";"Marianne";"Als het goed is kun je omhoog scrollen als je nog wat berichten van vandaag wilt gaan zien."
"2021-05-11T00:33:53";"Marianne";"Ben bang dat het voor mij slaap tijd is, en zo niet tot over een paar uur dan hehe Trusten mensen"
"2021-05-11T00:34:31";"Nick vd Z";"Ik wil ook zo gaan kiek morgen even terug <U+0001F606>"
"2021-05-11T00:34:45";"Marianne";"<U+0001F44D><U+0001F3FC> slaap wel"
"2021-05-11T00:34:47";"Nick vd Z";"Hier ypenburg"
"2021-05-11T00:34:51";"Nick vd Z";"Dank u"
"2021-05-11T00:35:11";"Marianne";"uhhhh zeg maar je :)"
"2021-05-11T00:35:27";"Marianne";"Goed dat je hier bent Nick"
"2021-05-11T00:35:36";"Nick vd Z";"Dankje <U+0001F606>"
"2021-05-11T00:40:43";"Marianne";"list(type = ""link"", text = ""https://www.facebook.com/1638413246371160/videos/244784240723494"")"
"2021-05-11T00:41:08";"Marianne";"Gelivestreamd door ReVrouwLutie, 4 uurtjes geleden op Plein, voor wie dit even wil zien :)"
"2021-05-11T00:42:08";"Nick vd Z";"Daar was ik ook"
"2021-05-11T00:42:53";"Nick vd Z";"Was volgens mij de enigste met rode scootmobiel"
"2021-05-11T00:43:08";"Marianne";"Ik had  knalrood fietsie mee... ipv scoot"
"2021-05-11T00:43:29";"Marianne";"mobiel, heb een lompe zwarte (reed ik ordediensten mee op Malie)."
"2021-05-11T00:44:00";"Nick vd Z";"Wel gezien wss"
"2021-05-11T00:44:15";"Marianne";"<U+0001F602> ja denk ik ook"
"2021-05-11T00:44:46";"Nick vd Z";"Zondag en maandag weer <U+0001F923>"
"2021-05-11T00:45:17";"Marianne";"je staat zelfs op de film"
"2021-05-11T00:45:25";"Nick vd Z";"Yups"
"2021-05-11T00:45:27";"Marianne";"wat hebben we zondag?"
"2021-05-11T00:45:38";"Nick vd Z";"Bij het spandoek"
"2021-05-11T00:46:01";"Nick vd Z";"Zondag mord volgen voor de locatie"
"2021-05-11T00:46:15";"Marianne";"ik heb wo mid rechtbank / Dieuwke Half drie . A.s. maandag zelfde tijd Plein."
"2021-05-11T00:46:49";"Marianne";"nah maar even zien wat ze neerzetten dan, jij  denkt zondag, ik maandag...ok, we houden ze in de peiling"
"2021-05-11T00:47:08";"Marianne";"Zij zegt ook zondag i.d. film... okido :)"
"2021-05-11T00:48:03";"Nick vd Z";"Als ik wat weet post ik het wel hier"
"2021-05-11T00:48:34";"Nick vd Z";"Statemend staat"
"2021-05-11T00:51:14";"Marianne";"list(type = ""link"", text = ""https://www.facebook.com/1638413246371160/videos/563813904599181"")"
"2021-05-11T00:52:20";"Marianne";"Hier nog 1, wil je support leveren voor Dieuwke, check de video"
"2021-05-11T00:59:01";"Patrice";"nu blijkt het mogelijk om een twitter bericht te gaan?"
"2021-05-11T01:01:53";"Marianne";"Nog geen idee over, lijkt over inhoud 0 te gaan, wat moet ze hebben gedaan dan.... Het eerste wat je ziet is die Hans de vreij, met getroll, en die staat bijzonder slecht bekend."
"2021-05-11T07:47:32";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Luister goed!

""Dit land heeft nodig dat, of het kabinet nou wel of niet missionair is, dat op corona het kabinet wel missionair is, en dat is misschien niet formeel maar tenminste mentaal."" 

""En dat is misschien staatsrechtelijk niet een formaliteit, maar dat is wel hoe we het allemaal voelen.""

Dit is toch niet meer goed te praten? Staatsrechtelijk is het al illegaal wat ze doen en Rutte geeft dit zelf openlijk aan. De bezetter(Roverheid) overtreed zelf de wetten! <U+0001F937><U+200D><U+2642>

Deel dit! <U+0001F64F>"
"2021-05-11T07:47:41";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Goede Morgen"
"2021-05-11T08:37:21";"Patrice";"Hoezo zou dat naar Nederland komen? Godsdienstige samenkomsten waren juist ook uitgezonderd in de Tijdelijke Noodmaatregelen."
"2021-05-11T08:38:22";"Patrice";"Gestoord!"
"2021-05-11T09:08:04";"Krisso";"Hopla, komt de aap uit de mouw"
"2021-05-11T09:08:10";"Krisso";"Leger pak ze op"
"2021-05-11T10:55:45";"Etienne Jansen";"Ja ik moet bekennen dat ik aan een serie van 10 overzicht artikelen werk .met 40 tot 100 links per artikel. Wij zijn allerlei verzamelde informatie aan het verzamelen om er overzichten van te maken.

Flinke lappen tekst inderdaad, maar velen zijn er blij mee. Als u"
"2021-05-11T10:57:06";"Etienne Jansen";"Het niet fijn vindt dan kunt u alle in een nog uitgebreider opmaak"
"2021-05-11T10:57:53";"Etienne Jansen";"Bekijken op onze hoppa369 telegram groep of chatgroep"
"2021-05-11T10:58:26";"Etienne Jansen";"list(type = ""mention"", text = ""@hoppa369chat"")"
"2021-05-11T10:58:55";"Etienne Jansen";"list(type = ""mention"", text = ""@hoppa369"")"
"2021-05-11T12:53:42";"Nick vd Z";"Endje weg <U+0001F923>"
"2021-05-11T19:42:59";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"OMG. Wat een malloten !"
"2021-05-11T19:44:07";"Omnipresent";"Zucht"
"2021-05-11T22:28:39";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Weet je waar ik ""angstiger"" van word... Van het machtsmisbruik van dit demissionaire kabinet !"
"2021-05-11T22:29:16";"Krisso";"zolang corona er is, zijn zij 'mentaal' een missionair kabinet, wat dus stevig indruist tegen elke wet en grondwet"
"2021-05-11T22:29:29";"Krisso";"waar is het leger? waar is het tribunaal?"
"2021-05-11T22:29:52";"Marianne";"Ja ik ook<U+0001F633>"
"2021-05-11T22:30:57";"Ingrid";"Precies.."
"2021-05-11T22:31:27";"Diana Robert";"HEMA Zoetermeer (deze vrouw) weigert mensen met uitzonderingskaart. Deel verder op andere sociale media. En iedereen in Zoetermeer, doe even de groeten aan haar.

Ben geen discussie aangegaan, ik zei: ok is goed en pakte m'n camera. Ze ging nog stukje achter me aan lopen de winkel uit om te vragen of ik foto kon verwijderen <U+0001F602>"
"2021-05-11T22:35:53";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Geen foto's hier van mensen die ongevraagd op de foto zijn gezet om te delen etcetera. Wat de reden ook moge zijn, dit kan gewoon niet (ik heb daarom de foto verwijderd) Dankjewel."
"2021-05-11T22:37:58";"Marianne";"Hema juf niet goed geinformeerd zeker, je mag gewoon erin. Dit kan echt niet nee. Ze mag wel de camera laten lopen hoor, als ze eruit gemikt wordt zo, is dat mens gek zeg"
"2021-05-11T23:29:49";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"list(type = ""link"", text = ""https://youtu.be/tttx14Cs6Ec"")"
"2021-05-11T23:41:31";"Krisso";"er is geen great reset zonder rusland/myanmar, dan is het een 'meh'reset"
"2021-05-11T23:41:35";"Krisso";"gaat niet lukken dus"
"2021-05-12T00:42:07";"Nick vd Z";"Zou niet te hard juigen. Moet veel meer opstand komen"
"2021-05-12T00:59:43";"Krisso";"Elke globalist op zn plek, maar als er een aantal missen... ze lopen al achter, ruim 4 jaar nu, agenda gaat te snel voor een menselijk brein"
"2021-05-12T01:00:01";"Krisso";"Maken ze mensen mee wakker"
"2021-05-12T08:02:59";"Nick vd Z";"Ik hoop het iedergeval niet <U+0001F923>"
"2021-05-12T08:11:56";"Diana Robert";"Allemaal naar Frankrijk op vakantie?"
"2021-05-12T08:23:40";"Diana Robert";"Welkom in Spanje. Daar arriveren ze weer. De 'vluchtelingen.' Allemaal trendy gekapte jonge mannen. Geen centje pijn.
Klaar om Europa over te nemen."
"2021-05-12T09:50:18";"MOLGA (Make Our Lives Great Again)";"Respect!!<U+0001F4AA><U+0001F4AA>"
"2021-05-12T09:50:24";"MOLGA (Make Our Lives Great Again)";"list(list(type = ""link"", text = ""https://www.frontnieuws.com/who-cdc-en-wef-de-nieuwe-neurenberg-processen-2021/""), ""\nWHO, CDC en WEF: De nieuwe Neurenberg processen 2021\n\n"", list(type = ""mention"", text = ""@CheckMate_TheTruth""))"
"2021-05-12T13:15:16";"Marianne";"Morgen :)"
"2021-05-12T13:17:21";"Marianne";"Mocht iemand deze uitstekende post van meneer op facebook willen zetten, een tip. Wil je geen blok om je hoofd van fb, verwijder daar in elk geval de naam van de persoon, en waar die werkt. Bewaar de foto mét de bron uiteraard, maar we gaan problemen krijgen als we de namen daar erbij zetten. Dat geldt wel een beetje voor alle posts op fb op dit moment."
"2021-05-12T13:17:53";"Marianne";"In elk geval, ik ben zo richting Rechtbank, ivm Dieuwke Pama,. Start half drie, support iets ervoor en evt erna."
"2021-05-12T13:19:14";"Marianne";"Mooi dat er gewoon eerlijke mensen zijn<U+0001F339><U+2764><U+FE0F>"
"2021-05-12T16:11:57";"Omnipresent";"Ja pcies"
"2021-05-12T17:49:09";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"OMG
Wat een publiciteitsgeil mannetje is dat tòch"
"2021-05-12T18:23:37";"Krisso";"en daarom geven ze hem aandacht"
"2021-05-12T18:51:10";"Rosie Bongers";"De druk op de zorg is hoog doordat meesteroplichter Mark R. de helft heeft wegbezuinigd. Elke winter was het stress op de IC's met grieppatienten, nu heet het corona en moet het land kapot. It's not about a virus, it's about control..."
"2021-05-12T19:41:46";"Marianne";"Welkom Daniel"
"2021-05-12T20:37:44";"Etienne Jansen";"Pfizer is toch ontstaan uit agfarben ? Dat nazi bedrijf dat cyclon b produceerde ? En 1 van de hoofdverantwoordelijken , die concentratie kampen en werkkampen een goed idee vonden en graag meewerkte aan het vermoorden van goede, normale vredelievende mensen  ?

Kijk mijn opa heeft destijds ook 2 keer in zo'n werk kamp gezeten, waar ze geen kolen in voorraad hadden om de barakken in de winter te verwarren,  waardoor, lotgenoten van mijn opa doodgevroren zijn of stierven aan een longontsteking.......

En nu zijn de nazaten van agfarben dus feitelijk gewoon de opa's die destijds de tweede wereldoorlog overleefden , alsnog aan het uitmoorden....

Daar komt het eigenlijk wel op neer hè!?

En dan willen de erfgenamen van ag farben,  het bedrijf dat zyclon b produceerden ook nog even onze kinderen en ons, de ouders, uitmoorden. 

Zie ik dat goed zo ??? Ik weet zeker van wel. En als u wilt weten waarom, dan moet gewoon even op mijn telegram kanaal kijken en dan vanaf het eerste bericht dat ik plaatste naar beneden scrollen.

En als u dan even rustig de tijd neemt om alles te lezen,  inclusief alle bronvermeldingen waarnaar verwezen wordt, dan weet u ook, net als ik zeker, dat Pfizer,  een spinof is van agfarben .U weet wel, dat bedrijf dat met volle overtuiging honderdduizende liefhebbende moeders, kinderen,  opa's en opa's en ouders vergaste.

En verder ga ik er geen woorden aan vuil maken. Het is maar dat u het weet. U begrijpt het verder wel denk ik."
"2021-05-12T20:39:10";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Klopt helaas helemaal"
"2021-05-12T21:06:24";"MOLGA (Make Our Lives Great Again)";"list(type = ""mention"", text = ""@CheckMate_TheTruth"")"
"2021-05-12T22:48:19";"Paul Vandehond";"list(list(type = ""bold"", text = ""Polizei leitet nach Kung Fu - Attacke von Wurzen Ermittlungen gegen ihren Kollegen ein. Jetzt braucht es öffentlichen Druck: Dieser Mann darf nie wieder eine Polizeiuniform tragen!""), ""\n\nDas Video schockiert Bürger weit über Sachsen hinaus: In Wurzen wurde am Rande des wöchentlichen Montagsspaziergang ein Mann, dem eine Beleidigung vorgeworfen wurde, ohne erkennbaren Grund von einem Polizisten per Kung Fu - Tritt niedergestreckt. Der Vorfall verbreitete sich in sozialen Netzwerken, auch die Freien Sachsen berichteten darüber:\n"", 
    list(type = ""link"", text = ""https://t.me/freiesachsen/656""), ""\n\nMittlerweile ist auch ein langes Video aufgetaucht, dass zeigt: Die Polizisten gingen auch mit Gewalt gegen andere Umstehende vor:\n"", list(type = ""link"", text = ""https://t.me/Grimma_04668/5549""), ""\n\nIn einer Pressemitteilung gab die Leipziger Polizeidirektion am frühen Dienstagabend eilig bekannt, dass nunmehr gegen den Haupttäter Ermittlungen eingeleitet worden sind:\n"", list(type = ""link"", text = ""https://www.polizei.sachsen.de/de/MI_2021_81189.htm?fbclid=IwAR3ZHt5ZgbIbS3j2ceCiYEcVXIrt0crOvuyMD-6EYUapYpFXaJ6G6Di9bDo""), 
    ""\n\nDoch das kann nicht reichen: Zum einen haben auch die anderen Polizisten nach der Attacke das Opfer fixiert und sich somit möglicherweise ebenfalls strafbar gemacht, in Betracht kommt neben der Prüfung von Vorsatztaten mindestens eine Unterlassungsstraftat. Es muss jetzt auch dafür gesorgt werden, dass der Haupttäter nie wieder eine Polizeiunform tragen wird.\n\n"", list(type = ""bold"", text = ""Wir fordern euch auf:\nErstattet Online-Strafanzeige wegen diesem Vorfall, verweist auf die Videos und beschreibt die Situation. Jede Anzeige erhöht den Druck. Schreibt in die Anzeige, dass ihr über den Ausgang des Verfahrens informiert werden wollt. Da es sich nicht um Antragsdelikte handelt, kann jeder Bürger Strafanzeige erstatten.\n\nUnd: Macht die Bilder des Vorfalls bekannt, nutzt die Medien der Gegenöffentlichkeit. Fordert die Polizei zur Stellungnahme auf, ob dieser Polizist weiterhin in der Leipziger Hundertschaft seinen Dienst verrichtet oder bis zum Ende der Ermittlungen suspendiert wird.\n\nWir Bürger sind kein Freiwild, an dem Polizeibeamte ihren Stress, den sie der Regierung zu verdanken haben, austoben können!""), 
    ""\n\nFREIE SACHSEN: "", list(type = ""mention"", text = ""@freiesachsen""), """")"
"2021-05-12T22:53:26";"Nick vd Z";"Zondag vrij houde. Tusse 17:00 en 22:00"
"2021-05-12T23:25:21";"Ed wian <U+0001F643><U+0001F340>";"hoi nick, ik heb geen fb, dus kan niet bij deze adressen. voor mensen die een goed tegen argument voor deze wet zoeken vraag t betreffende lid wat mark rutte ook alweer zei over t testen van mensen die niets mankeren? en als iemand ziek is hoeveel zin heeft diegene dan om bv aan een bar te gaan zitten of uitgebreid te gaan dineren? kortom waarom dus (gezonde mensen) testen en waarom dit in een wet willen vastleggen, hebben we niet een afspraak wanneer je thuisblijft??, dwingt juist nu vrijwillig thuisblijven niet meer respect af dan een verplicht testbewijs (waar bv ook de horeca zelf niet eens op zit te wachten)? zijn er al zoveel aantoonbare zieken toch de hort opgegaan dat een wet gemaakt moet?"
"2021-05-13T00:09:49";"Marianne";"list(type = ""link"", text = ""https://www.bd.nl/den-bosch-vught/morgen-mogelijk-duizenden-demonstranten-in-den-bosch-voor-protest-tegen-kabinet-instanties-bereiden-zich-voor~aedd5a2d/?utm_source=facebook&utm_medium=social&utm_campaign=socialsharing_web&fbclid=IwAR2Co3Sx3wlHqEQlzsLh41B8QUYg9vbtRxGujIzgP_POanMomBRoCw2Lwog"")"
"2021-05-13T00:10:17";"Marianne";"Staat de krant nou al mee vol, tjonge... poe poe"
"2021-05-13T00:37:55";"MOLGA (Make Our Lives Great Again)";"list(""IF SOMEONE ASKS YOU!\n\n"", list(type = ""link"", text = ""https://t.me/QNewsOfficialTV""), ""\n \n"", list(type = ""mention"", text = ""@CallingASpadeASpade""), "" <U+2660><U+FE0F>"")"
"2021-05-13T00:42:04";"Nick vd Z";"Zonder fb weet ik nie waar je hem kan volgen sorry daar voor !"
"2021-05-13T00:45:46";"Nick vd Z";"Maar ik ben er geen gehoor is geen
tegen stand"
"2021-05-13T00:47:24";"Nick vd Z";"Dit is voor mij denhaag kan ik komen amsterdam kan ik nie bij zijn !"
"2021-05-13T08:44:13";"Paul Vandehond";"Gerichtsverfahren gegen eine bzw. 2 Damen die  ,,Van Dissel,, bedroht haben sollen. Es ist ein Schauprozess der hier in Den Haag stattfand.                                        Eine Sendung mit den betroffenen Damen und Daniel folgt.                                                Noch sitzen die 2 Damen im Gefängnis."
"2021-05-13T10:45:55";"Krisso";"ah, verdeel en heers spelletje dus, van haga en forum doen lekker mee met het spel"
"2021-05-13T10:49:28";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Leg eens uit... <U+0001F914>"
"2021-05-13T10:49:58";"Krisso";"nou, zie je het niet dan?"
"2021-05-13T10:50:02";"Krisso";"verdeel en heers"
"2021-05-13T10:50:04";"Krisso";"letterlijk"
"2021-05-13T10:50:28";"Krisso";"nu gaan er 2 kampen ontstaan van de mensen die op ze gestemd hebben om dus de boel te saboteren"
"2021-05-13T10:51:01";"Krisso";"dit heeft geen enkele andere verklaring, dit had hij ook voor de verkiezingen kunnen doen"
"2021-05-13T10:51:12";"Krisso";"waarom nu?"
"2021-05-13T10:52:17";"Henk";"saboteren??"
"2021-05-13T10:52:45";"Krisso";"er was eendracht tussen de stemmers van fvd, nu niet meer wss"
"2021-05-13T10:52:56";"Krisso";"als je weet hoe makkelijk mensen te misleiden zijn"
"2021-05-13T10:53:12";"Henk";"Het veld kan nu breder worden"
"2021-05-13T10:53:55";"Krisso";"breder van wat? het is een poppenkast, er word daar niks beslist"
"2021-05-13T10:54:12";"Krisso";"het is allemaal al besloten voordat t besproken word"
"2021-05-13T10:55:35";"Henk";"Niks beslist?? al besloten??"
"2021-05-13T10:58:40";"Krisso";"laat maar"
"2021-05-13T13:22:56";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Dat is ook wat ik denk..."
"2021-05-13T19:15:56";"Paul Vandehond";"list(type = ""link"", text = ""https://youtu.be/InoSl0Xvw80"")"
"2021-05-13T19:18:43";"Paul Vandehond";"list(type = ""link"", text = ""https://vk.com/wall572218018_3512"")"
"2021-05-13T19:28:20";"Paul Vandehond";"list(type = ""link"", text = ""https://youtu.be/eABrnDqGqj4"")"
