"date";"from";"text"
"2021-10-13T17:26:13";"Sylvia";"Ik ook en blijf doorgaan met waarschuwe en zal alles doen wat in mijn macht lig totdat ik niet meer kan zelfs mee gaan doen met de harde demos"
"2021-10-13T17:27:08";"Real Patriot";"Ook met het nieuws te verspreiden werk je mee aan the great awakening ik kan niet altijd naar een demo gaan maar af en toe ben ik er wel bij natuurlijk"
"2021-10-13T17:27:54";"Sylvia";"Mijn pagina staat vol"
"2021-10-13T17:28:00";"Real Patriot";"Uiteindelijk gaan we deze oorlog winnen daar ben ik van overtuigd maar 1/3 van de wereldbevolking zal het niet overleven vrees ik"
"2021-10-13T17:28:22";"Real Patriot";"Als je ziet hoeveel mensen er al gevaccineerd zijn wereldwijd"
"2021-10-13T17:28:38";"Sylvia";"Te veel"
"2021-10-13T17:29:14";"Sylvia";"Dank dat je ff met me in gesprek ging"
"2021-10-13T17:29:41";"Real Patriot";"Graag gedaan, als ik mensen kan helpen dan zal ik dat altijd blijven doen <U+0001F609>"
"2021-10-13T17:30:03";"Sylvia";"<U+0001F601>"
"2021-10-13T17:30:54";"Real Patriot";"Liever een allu hoedje dan een vaccin <U+0001F609><U+0001F923>"
"2021-10-13T17:31:08";"Sylvia";"Haha idd"
"2021-10-13T17:31:37";"Real Patriot";"Een allu hoedje kan ik nog afzetten een vaccin kan ik er niet meer uithalen <U+0001F609>"
"2021-10-13T17:32:00";"Sylvia";"Nee die gaat er nooit meer uit"
"2021-10-13T17:45:48";"Geziena Van B";"Paaaaanieeeeek"
"2021-10-13T18:03:03";"Christel van Kleef";"Naast Wappie, ben ik ook nog wakker.<U+0001F923><U+0001F602><U+0001F923>"
"2021-10-13T18:05:20";"Christel van Kleef";"Jay, let op hartje, als je je hart lucht...<U+0001F600><U+0001F923><U+0001F602><U+0001F923>"
"2021-10-13T18:55:19";"Femke";"Blond en geen vaccinatie <U+0001F4AA><U+0001F44D>"
"2021-10-13T18:58:05";"illusion nl";"Paaaaanieeeeek"
"2021-10-13T19:51:48";"Isos";"Blonde vrouw of blonde kind ? En dat is de reden dat kinderen niet voor hun zelf kunnen beslissen"
"2021-10-13T19:52:01";"Isos";"Blond"
"2021-10-13T19:52:42";"Isos";"Is een kind!!"
"2021-10-13T19:58:08";"Nadine";"<U+0001F602>"
"2021-10-13T22:45:17";"Geziena Van B";"list(""<U+0001F1EB><U+0001F1F7> Parijs: de Franse Senaat verwerpt de voorgestelde wet over verplicht vaccinatie met 262 stemmen tegen en 64 stemmen voor! <U+0001F44D>\n\n<U+0001F3DB><U+FE0F> "", list(type = ""link"", text = ""TELEGRAM.me/FVDgeluid""), "" SLUIT JE AAN of DEEL DIT BERICHT!"")"
"2021-10-13T22:51:26";"Lida Zonderop";"In Nederland zou de stemming andersom zijn, met die zwakkelingen in den Haag"
"2021-10-13T22:52:15";"Geziena Van B";"Inderdaad!!!"
"2021-10-14T00:25:50";"Arjen Van Dijk";"Ik ken het. Tell a vision. Ik ken de Bilderberg en de NWO al ruim 20 jaar maar de FreeMasons ben ik pas sinds 1,5 jaar bekend mee. Tv kijken is hetzelfde als je leven slijten door uit een raampje te turen. Kijk liever docu's via bitchute"
"2021-10-14T08:35:45";"Real Patriot";"Zuckerberg heeft zijn ziel verkocht aan de duivel."
"2021-10-14T08:37:32";"Real Patriot";"Wat is dit nou Facebook<U+0001F601>"
"2021-10-14T08:46:15";"Real Patriot";"Oohh My God, wat een mafkees whahaha <U+0001F923><U+0001F923><U+0001F923>

Oohh My God, what a lunatic whahaha <U+0001F923><U+0001F923><U+0001F923>"
"2021-10-14T08:55:40";"Real Patriot";"list(type = ""link"", text = ""https://www.youtube.com/watch?v=3ORn9EZaCDI"")"
"2021-10-14T08:56:50";"Real Patriot";"Gehersenspoeld natuurlijk <U+0001F61C><U+0001F923><U+0001F923>"
"2021-10-14T09:08:29";"Real Patriot";"list(type = ""link"", text = ""https://www.youtube.com/watch?v=QDO3coZp7fg"")"
"2021-10-14T09:41:10";"tom";"Facts"
"2021-10-14T10:23:45";"Joop Lewerissa";"<U+0001F44A><U+0001F44A>"
"2021-10-14T10:29:03";"Matthias";"Natuurlijk is het niet aan slippendragers van een bedrijf om te bepalen wat 'de waarheid' is. Daarom zouden we massaal sociale netwerken moeten verlaten (en ondermijnen) die geen volledige vrijheid van informatie ondersteunen. 

Strijd tegen misinformatie is van ons allemaal, maar mag nooit worden geclaimd door overheden en bedrijven"
"2021-10-14T10:35:06";"illusion nl";"list(""Of die telefoonnummers doorgeven aan misdaad "", list(type = ""link"", text = ""anoniem.nl""), "" daarbij hoef je niet de groep te noemen maar dat je t op internet bent tegengekomen<U+0001F609>\n\nOf beide"")"
"2021-10-14T10:36:49";"illusion nl";"Mbt spam"
"2021-10-14T10:44:00";"Keyo VW";"list(type = ""link"", text = ""https://rumble.com/embed/vk6u9x/?pub=6lp0n"")"
"2021-10-14T10:51:57";"Matthias";"Absoluut. En dat is iets waar we onze overheid en onze medeburgers constant op moeten wijzen."
"2021-10-14T11:23:21";"illusion nl";"list(""Kijk 'Communication Professor Reacts to Bill Gates Interview on PBS' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/79ExQWKb2vA""))"
"2021-10-14T12:14:19";"illusion nl";"list(""Meanwhile in Australië\n\n"", list(type = ""link"", text = ""https://youtu.be/mO-o_2TAvcM""), """")"
"2021-10-14T12:28:22";"Keyo VW";"En ik maar wachten.."
"2021-10-14T12:39:15";"Christel van Kleef";"Dit is een hulpvraag van een mens met het hart op de goede plek, die ik persoonlijk heb leren kennen bij het hulp bieden aan slachtoffers in de diverse rampgebieden. Nu heeft hij zelf hulp nodig. Laten wij nu hem een helpende hand toesteken! <U+2764><U+2764><U+2764><U+0001F33B>"
"2021-10-14T12:39:15";"Christel van Kleef";"list(type = ""link"", text = ""gofundme.com/2p25q-voorkom-huisuitzetting"")"
"2021-10-14T13:39:49";"Amri";"Op m'n mobiel, voor het geval ik toch een keer onverhoopt m'n QR moet laten zien... Kunnen we als QR-loze toch met een glimlach wegwandelen...<U+0001F921>"
"2021-10-14T13:39:49";"Amri";"Klein prive mini demootje <U+0001F602> <U+261D><U+0001F3FB><U+261D><U+0001F3FB>"
"2021-10-14T16:07:54";"John Missler";"Helden zijn het"
"2021-10-14T16:44:33";"Daniel";"list(type = ""link"", text = ""https://youtu.be/3OLrXOYwPGU"")"
"2021-10-14T16:53:36";"Ik heb een naam ja";"Geen geluid"
"2021-10-14T17:37:05";"Joop Lewerissa";"Hier wel."
"2021-10-14T22:37:16";"Matthias";"Sowieso een vreemd artikel, want onder de foto staat ook bij de LC óók dat de man op de foto Hendrik Visser heet. Volgens mij gaat het in dat artikel in de koptekst over een andere patient dan op de foto en worden meerdere verhalen beschreven, maar dat zit achter de betaalmuur. Dus er is niets heel aparts aan de hand, vooral een rare screenshot"
"2021-10-15T00:10:14";"Pm'ster92";"Ik snap niet hoe mensen mee kunnen doen met een experiment zonder dat ze weten wat ze in hun lijf laten spuiten en wat de werking hiervan is.
Had je dit twee jaar geleden gezegd tegen nu gevaccineerde dat ze met een  experiment mee zouden doen zonder dat ze weten wat de uitwerking ervan is hadden ze je voor gek verklaard !"
"2021-10-15T00:14:49";"Matthias";"Ach, daarin zijn een heleboel mensen vrij consequent: Ze verklaren ons nog steeds voor gek <U+0001F602>"
"2021-10-15T03:12:10";"Elisa";"<U+0001F602>"
"2021-10-15T09:42:01";"illusion nl";"Nog iemand iets bijverdienen?"
"2021-10-15T09:48:14";"Ray";"Kijk naar de datum even <U+0001F914><U+0001F914><U+0001F914>"
"2021-10-15T09:48:17";"Strijdster";"Vreet nog liever m'n eigen schoen op"
"2021-10-15T09:50:02";"illusion nl";"Zoek ik google naar actrice gezocht ggd"
"2021-10-15T09:50:38";"illusion nl";"Hij is idd verlopen maar google laat m nog zien in resultaten"
"2021-10-15T10:13:44";"Matthias";"Er staat dat de vaccinatie in scene zal worden gezet. Zou het niet een mooie bak zijn als een ongevaccineerde deze rol zou pakken en zodra de reclame daadwerkelijk uitkomt een filmpje het net op zou slingeren van 'Ik ben blij dat ik als jong persoon niet écht het risico heb genomen met een experimenteel vaccin...'  <U+0001F602>

Daar gaat je campagnebudget"
"2021-10-15T10:56:11";"Matthias";"Waar was dit een stemming voor?"
"2021-10-15T11:07:23";"Matthias";"Ik wist niet dat daar hoofdelijk over gestemd was, ik zag elders een plaatje dat per partij was"
"2021-10-15T11:13:41";"Ephatix";"Vrijdag 5 November is het zover.

Nu de QR standaard is geworden op de grote noord en zodoende mensen dwingen om te bewijzen dat ze ""gezond"" zijn voor de uit mogen gaan. 
Is het tijd voor nieuw tegengeluid in Hoorn.

5 Nov. Hoorn station. 19:30 aanvang. 
Deel nodig uit en maak het bekend.

Alles op eigen titel!!
<U+0001F44D><U+0001F44D>"
"2021-10-15T11:17:40";"Matthias";"Haha, dat is inderdaad wel een beetje een afgang"
"2021-10-15T12:48:13";"Amri";"list(""Festivals\nVooral festivals zijn nu vaker geïnteresseerd in de gezichtsherkenningstechnieken. ‘We kunnen de gezichtsscans koppelen aan de corona QR-codes en daardoor kan je bezoekers veel sneller binnen laten. Inmiddels hebben we al bij de ingangen van vijfentwintig festivals scans geplaatst. In het najaar staan er nog eens tien op de planning,’ vertelt Silke Geerts, lid van de directie van Compo.\n\nDe gezichtsherkenningsproducten moeten wel aan strenge regelgeving voldoen. Zo mogen mensen nooit worden verplicht om bijvoorbeeld via een gezichtsscan hun kantoor binnen te gaan. Een bedrijf of organisatie moet altijd een alternatief bieden op de scan.\n\n"", 
    list(type = ""link"", text = ""https://twitter.com/BNR/status/1448908020390547505?s=20""), "" <U+2600><U+FE0F> "", list(type = ""link"", text = ""https://www.bnr.nl/nieuws/technologie/10456302/toegang-via-gezichtsherkenning-in-opmars-in-nederland""), """")"
"2021-10-15T12:51:58";"joep";"echt he <U+0001F926><U+200D><U+2642><U+FE0F>"
"2021-10-15T13:42:28";"Loe";"Baudet die lult nog een jaar zo verder , maar daar schieten wij als bevolking echt niets mee op."
"2021-10-15T13:47:28";"illusion nl";"Het ging niet zo zeer over baudet persoonlijk, maar zijn motie om een sociaal krediet systeem tegen te houden die door kamer afgewezen werd...en wat dat dus betekend"
"2021-10-15T13:48:19";"illusion nl";"Maar het begint allemaal met onszelf"
"2021-10-15T13:50:53";"Loe";"Daar heb je wel gelijk in , maar heb je er ook vertrouwen in dat dit een kantelpunt kan opleveren ?"
"2021-10-15T13:56:54";"illusion nl";"Dat is wat ik zeg.. het moet vanuit onszelf komen"
"2021-10-15T14:07:23";"Giovanni";"list(""Mijn protest song staat nu ook in alle stores, zoek op Giovanni Moreno - We'll Find A Way En voeg m toe aan je playlists<U+0001F643> Of kies je streamingdienst via deze site "", list(type = ""link"", text = ""https://t.co/OBSw5e24AR""), "" En voeg m toe aan je playlists Delen=lief"")"
"2021-10-15T15:22:07";"Strijdster";"Leekkaaahh nummertje!"
"2021-10-15T15:22:10";"Strijdster";"<U+0001F44D><U+0001F44D><U+0001F44D>"
"2021-10-15T15:34:09";"illusion nl";"list(""Petitie\n\nWij\nkritische burgers\n \nconstateren\nHet RIVM heeft gemorreld aan gegevens rondom coronaverspreiding in relatie tot ventilatie\nonafhankelijk onderzoeker Maurice de Hond eist dat de Tweede Kamer actie onderneemt.\nBetrokkenen moeten onder ede gehoord worden in de Tweede Kamer, vindt hij. Ook moet beslag worden gelegd op hun e-mails.\n \nen verzoeken\nVerhoor RIVM en alle betrokkenen onder ede hierover!\n\nTekenen <U+270D><U+0001F3FC> \n<U+0001F447><U+0001F3FC>\n"", list(type = ""link"", 
    text = ""https://verhoorivmonderede.petities.nl""), """")"
"2021-10-15T19:44:25";"Laura Ginsel";"list(""Brandbrief – Verzorg de Zorg\n"", list(type = ""link"", text = ""https://verzorgdezorg.nl/brandbrief/""), """")"
"2021-10-15T19:44:25";"Laura Ginsel";"Brandbrief uit de zorg met petitie! Delen maar!"
"2021-10-15T20:01:38";"Laura Ginsel";"list(type = ""link"", text = ""https://www.bitchute.com/video/6tLTy0vEKJkP/"")"
"2021-10-15T20:01:38";"Laura Ginsel";"Ik sluit me hier 200% bij aan!"
"2021-10-15T20:14:08";"Geziena Van B";"KoninginWilhelmina"
"2021-10-15T20:56:20";"linde";"Wie weet waar je QR kan kopen? En hoe werkt het? (Ik vraag het voor een vriend <U+0001F923>)"
"2021-10-15T20:56:35";"<U+0001D54A><U+0001D559><U+0001D552><U+0001D563><U+0001D560><U+0001D55F> <U+2765> • <U+208A>°<U+2727><U+FE21> <U+02D7> <U+02CF> ` <U+0001F90D><U+02CE>´ <U+02D7>";"Stupid"
"2021-10-15T21:11:55";"Laura Ginsel";"Je bent niet alleen!"
"2021-10-15T21:11:55";"Laura Ginsel";"list(type = ""link"", text = ""https://youtube.com/watch?v=MwmaWs_jSxw"")"
"2021-10-15T21:13:57";"A M";"Zie die advertenties al maanden denk dat ze vaker shoots hebben.

Totaal geen schaamte, wie wil hiermee z'n geld verdienen?"
"2021-10-15T21:16:11";"A M";"Gewoon niet aan meewerken. Laat je anders lekker prikken. Je werkt mee aan dit achterlijke beleid ook als je vals speelt!

 Gewoon keihard al die onzin weigeren. Sterk in je schoen staan. Rug recht, hoofd omhoog en zeggen fuck die app, fuck die test, fuck het hele coronabeleid en de moeder van corona erbij"
"2021-10-15T21:41:26";"A M";"Dan nemen we een hele vrachtwagen of distributiecentrum van Ahold in beslag.

Ga naar de markt, boer of bestel je eten als het echt moet. Als je maar niet buigt!"
"2021-10-15T21:45:11";"Joop Lewerissa";"Dan liggen de ramen er zo uit bij die winkel........plunderen maar.........."
"2021-10-15T21:45:55";"Geziena Van B";"<U+0001F44D>"
"2021-10-15T21:47:15";"A M";"Maar laten we niet in paniek raken. Kans is aanwezig dat supermarkten ook meegaan.

Maar het is ongezond ons zorgen te maken om iets wat nog niet is"
"2021-10-15T21:53:12";"D C";"When and where is the next big demonstration?:) I'd like to go"
"2021-10-15T21:53:57";"Carla Frederiks";"Geloof het ook niet dat de super markten hier in meegaan. Ook met die mondlap deden ze niet mee. Kon zo de appie in . Kost ze weer extra personeel gaan ze niet doen."
"2021-10-15T21:55:23";"A M";"Utrecht Sunday"
"2021-10-15T21:56:38";"D C";"Thanks !and in den Haag and Amsterdam,do u know ?i heard 6th or 7thnovember,no?"
"2021-10-15T22:01:24";"D C";"Thanks a lot"
"2021-10-15T22:40:30";"Deborah";"list(""Leden van de Beweging!\n\nDe overheid is in volle gang om met een demissionair kabinet de Staat der Nederlanden om te bouwen tot China 2.0\n\nSteeds meer in het zicht want verzet is er niet. In hun arrogantie denken ze dat niets hen in de weg zal staan. \n\nGevaccineerd of niet gevaccineerd, wakker of niet wakker: laat deze week jouw alarmbel zijn want\n\nTWEE CRUCIALE MOTIES zijn AFGEWEZEN<U+203C><U+FE0F>\n\nMet als gevolg :\nDe boeren zullen als eerste groep van de bevolking hun bezit kwijt raken! \nDe overheid mag officieel overgaan tot totale controle van ons Nederlanders! \n\nYou will own nothing and be happy?????\n\nOnze nachtmerries worden steeds meer realiteit. \nJe hebt genoeg gezien dus sta op, sluit je aan bij de beweging. \n\nNu is het onze beurt om het beest van angst te laten rennen<U+203C><U+FE0F>\n\n\n4 juli <U+0001F30D><U+0001F32A><U+FE0F><U+0001F525><U+0001F30A> en samenwerkende partners nodigen je uit voor\n\n<U+0001F383> Halloween <U+0001F383> op 31 oktober\n\nDemonstreren op een manier die nut heeft <U+0001F3F4><U+200D><U+2620><U+FE0F>\n\n"", 
    list(type = ""link"", text = ""https://t.me/demonstratie4juli""), ""\n"", list(type = ""link"", text = ""https://www.facebook.com/4JuliBeweging/""), """")"
"2021-10-16T00:38:01";"Denco";"list(""Kom allemaal kijken op ons informatieve kanaal \n\n"", list(type = ""mention"", text = ""@KritischVrijNieuws""), "" is een informatie kanaal voor iedereen en het groeit heel hard.\nAboneer allemaal en doe er je voordeel mee\n\nVoor ieder wat wils \nRechten wetten enz enz docu's pdf bestanden. Allen waar iedereen wat aan heeft.\n\nIedereen is welkom op kanaal:\n\n"", list(type = ""mention"", text = ""@KritischVrijNieuws""), "" kom allemaal kijken\n\nHet kanaal staan aan de chat gekoppeld. De chat is:\n\n"", 
    list(type = ""mention"", text = ""@KritischVrijNederland""), "" \n\nMaar de chat is altijd in de nacht dicht, dan kun je ook niet reageren op het kanaal. De volgende morgen rond 8 zijn we er weer.\n\nDus voor iedereen kom allemaal kijken en abonneer op:\n\n"", list(type = ""mention"", text = ""@KritischVrijNieuws""), "" kanaal\n"", list(type = ""mention"", text = ""@KritischVrijNederland""), "" chat"")"
"2021-10-16T01:16:36";"Lida Zonderop";"Dan heb ik zeker iets gemist in de supermarkt, volgend mij was daar ook mondlap  verplicht"
"2021-10-16T07:59:45";"Raffie";"Stond in de krant vanmorgen Gelderlander"
"2021-10-16T08:00:05";"Patrick <U+0001F1F1><U+0001F1FA>";"list(""Ik wens een ieder van jullie een prachtig en liefdevol weekend toe!\n\n"", list(type = ""link"", text = ""https://youtu.be/KL9qp0FNEzU""))"
"2021-10-16T08:29:39";"Chantal";"Ik zat te denken... We zouden ook een stille demo kunnen organiseren door bv een lange sliert mensen te vormen die hand in hand staan. Op een belangrijke snelweg bv. Dat moet toch wel aandacht krijgen lijkt me. Gebeurde en gebeurt op meerdere plekken..<U+0001F914>"
"2021-10-16T09:34:00";"Chantal";"<U+0001F44D>"
"2021-10-16T09:35:06";"Amri";"Dames, leuk Sinterklaas/Kerst cadeautje voor manlief?"
"2021-10-16T11:24:03";"illusion nl";"list(""Is dit het één tweetje om de Italiaanse praktijken hier te gaan introduceren? <U+0001F914> "", list(type = ""link"", text = ""https://eenvandaag.avrotros.nl/item/coronapas-op-de-werkvloer-nodig-om-te-groot-ziekteverzuim-door-griep-en-corona-te-voorkomen-zegt-gezondheidseconoom/""), """")"
"2021-10-16T11:25:21";"LR";"Geef me eens 1 reden? Ze hebben 2jr zonder enog probleem ouderen en zieken volgespoten met een experimenteel gevaarlijk produkt en nu ze zelf de dupe er van worden moet de gewone burger hen steunen??? Waar was hun vetontwaardiging bij ouderen en zwakkeren???"
"2021-10-16T12:14:30";"A M";"Maliebaan Utrecht. Paar jaar geleden hadden ze nog oude symbool, nu een nieuw logo.

Orde van Malta zit hier ook vlakbij op de nieuwe gracht. En de theosofische verening om de hoek. 

Utrecht zit vol met freemasons. Morgen iedereen maar Utrecht voor de demonstratie!"
"2021-10-16T12:17:47";"Geziena Van B";"<U+0001F44D>"
"2021-10-16T12:25:45";"linde";"Zelf doe ik ook niet mee aan een neppe QR. Ik blijf wel thuis. Maar mijn stiefzoon is de enige in zijn vriendengroep zonder QR. Dat is de reden. Je kan moeilijk je tiener gaan opsluiten in z'n kamer en laten vereenzamen omdat hij nergens meer in mag."
"2021-10-16T12:33:12";"A M";"Aah ja dat snap ik. Ik ben ook jong geweest. Het ergste is dit ook voor de jeugd, die worden echt voor het blok gezet en gewoon gedwongen."
"2021-10-16T12:38:38";"Geziena Van B";"<U+0001F44D> inderdaad! Met toegeven komt de ruggengraat er nooit! Daarbij ook je zelfrespect!"
"2021-10-16T12:46:53";"Ik heb een naam ja";"Meer een econoom dan een gezondheidskenner m.i. <U+0001F609>"
"2021-10-16T12:52:41";"Jeroen";"Daar past maar een heel klein worstje in"
"2021-10-16T13:23:43";"Miny mouse";"<U+0001F44D><U+0001F44D><U+0001F44D>"
"2021-10-16T13:40:43";"illusion nl";"Idd<U+0001F604>"
"2021-10-16T14:05:26";"Paul Vandehond";"list(list(type = ""link"", text = ""https://www.facebook.com/katja.katjagelbwesten/""), ""                                                 16.15 uhr LIVE\n,,Wenn die Kuscheltiere weinen,,\nGespräch mit Eldor über die Aktion mit den Knuffels."")"
"2021-10-16T16:12:29";"Keyo VW";"list(type = ""link"", text = ""https://healthfreedomidaho.org/5g-military-weapon/"")"
"2021-10-16T16:27:20";"Laura Ginsel";"list(type = ""link"", text = ""https://fb.watch/8GCAzhEnFU/"")"
"2021-10-16T16:27:20";"Laura Ginsel";"En nu nog in de MSM!"
"2021-10-16T16:31:30";"Laura Ginsel";"list(""Ze deden wat hun opgedragen was en in het begin was nog niet duidelijk hoe etnstig dit virus was (niet dus) Dankzij Rutte is de zorg de laatste 10 jaar uitgekleed en als dit virus zo gevaarlijk was waarom is er dan geen geld naar IC uitbreiding gegaan maar wordt er wel geld uitgegeven om Boa's op te leiden? "", list(type = ""hashtag"", text = ""#hetkloptniet""), "" "", list(type = ""hashtag"", text = ""#prikniet""), "" "", list(type = ""hashtag"", text = ""#ikdoenietmee""))"
"2021-10-16T16:35:39";"LR";"<U+0001F602><U+0001F602><U+0001F602><U+0001F602> meent u dat? Ze deden wat hun was opgedragen? En nu het voor heb is plots niet meer? In get begin wisten ze niet hoe ernstig het was?? Medici die niet kunnen denken??? Sorry nee gaat er bij niet in. Ze hebben 2jr de tijd gehad om op te komen.voor ouderen en zwakkeren zoals in hun eed maar dat hebben ze niet gedaan. Ze hebben er voor gekozen om zonder boe of bah gezonde mensen een gifspuit te geven en ouderen en zwakkeren te doden...."
"2021-10-16T16:51:56";"Zeeuwsmeisje";"Ja en wat gebeurd er ? Juist helemaal niets!!!!"
"2021-10-16T18:51:07";"linde";"We gaan hem zeker niet laten prikken, gelukkig wilt hij dat zelf ook niet. En testen wil ik hem ook niet aan doen. Dan maar een fake QR"
"2021-10-16T19:41:35";"Steve";"De eerste plaatselijke krant in Nederland die waarhiedsgetrouw durft te berichten over de C-feiten en C-vaccin neveneffecten.

Petje af <U+0001F44D> voor deze krant en niet te vergeten voor de inzender van dit stuk.

Hopelijk volgen er meer kranten in Nederland die ook uit het leugenachtige narratief van onze Roverheid durft te stappen."
"2021-10-16T21:12:55";"Laura Ginsel";"list(type = ""link"", text = ""https://www.facebook.com/100043788901702/videos/426785738863853/?sfnsn=mo"")"
"2021-10-16T21:12:55";"Laura Ginsel";"Delen maar"
"2021-10-17T12:11:23";"Madre";"list(""Onze oproep aan jou is: Help nu mee om de aandacht van de politiek op de zorg gericht krijgen. De input van ons als zorgmedewerkers moet daarin leidend zijn! De urgentie is groot, daarom willen wij zo snel en zo veel mogelijk steunbetuigingen verzamelen.  "", list(type = ""link"", text = ""https://verzorgdezorg.nl/petitie-niet-zorgmedewerker/""), """")"
"2021-10-17T12:18:32";"LR";"Jullie waren anders wel heeeeeeeeeeel stil toen ouderen en zwakkeren verplicht doodgespoten werden. Nu het voor jullie is willen jullie dat de burgers nee zeggen??? Waarom hebben jullie niet geweigerd om onwetende burgerd dood te spuiten????<U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E>"
"2021-10-17T12:53:40";"A M";"Ze staan al klaar in Utrecht paarden busjes, laat je niet uitlokken!"
"2021-10-17T12:58:38";"Mickey";"<U+0001F4AA><U+0001F44A>"
"2021-10-17T13:03:23";"A M";"Ik wacht de stoet op bij deze tunnel. Is er al beweging?"
"2021-10-17T13:04:00";"A M";"Oohh laat maar ik hoor jullie al in de verte, klinkt goed"
"2021-10-17T13:04:27";"Raffie";"Ik snap echt niet waarom  er zoveel politie moet zijn"
"2021-10-17T13:05:30";"Amri";"Is er een live vanuit Utrecht?"
"2021-10-17T13:05:56";"A M";"Politie Utrecht centrum heeft losse handjes,  1x grote bek en ze halen uit. 

Weet niet of dit agenten van buiten zijn maar die van bureau paardenveld slaan er graag op los. Dus laat je niet gek maken of uitlokken"
"2021-10-17T13:19:01";"Raffie";"Is natuurlijk geregeld om deze opdracht te laten slagen"
"2021-10-17T13:22:03";"A M";"Is er al beweging? Of staan jullie stil?"
"2021-10-17T13:33:43";"Amri";"Heb je een link?"
"2021-10-17T13:35:13";"Amri";"list(type = ""link"", text = ""https://www.facebook.com/msmleugens/videos/535475697527825/"")"
"2021-10-17T13:56:05";"illusion nl";"list(type = ""link"", text = ""https://youtu.be/gA_5GdJf3os"")"
"2021-10-17T14:25:39";"illusion nl";"list(""Kijk 'Social Media - Why it Sickens the Self and Divides Society' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/FHwfJDqerGM""))"
"2021-10-17T15:21:23";"Wartaal";"Kopen?? Ze worden bij demo`s gratis uitgedeeld en on line ook gratis gedeeld.. Bij gebruik werk je natuurlijk sowieso mee aan t systeem maar minder dan wanneer je echt meedoet aan het MRNA-experiment of de willekeurige DNA-afnames."
"2021-10-17T15:24:28";"Matthias";"Volgens mij werkt de helft van de rommel die bij demonstraties wordt uitgedeeld niet"
"2021-10-17T15:35:06";"Wartaal";"Dr zijn mensen die een QR-scanner op hun mobiel hebben en daar werkt ie bij.. Maar voorlopig ga ik niet naar plekken waar t gescand wordt.."
"2021-10-17T15:36:41";"Raffie";"Ik ging altijd naar rommelmarkten maar daar moet je ook een QR code laten zien"
"2021-10-17T17:48:00";"Addy";"Nou ik heb anders vandaag voldoende rook gehapt"
"2021-10-17T19:49:05";"Mickey";"Ik ben vandaag geweest bij de demo in Utrecht maar ik was er niet kapot van.... veel te weinig mensen aangezien er zoveel mensen op de chat / telegram of op welk platform dan ook met hele uitgesproken meningen zijn staan er nog steeds te weinig op om bij een demo aanwezig te zijn om je stem te laten horen! Jammer een gemiste kans!!!!"
"2021-10-17T20:30:15";"Esther";"Ik wil 7 november graag naar Den Haag vanuit Groningen. Wie nog meer?"
"2021-10-17T20:35:39";"Christel van Kleef";"Gelukkig!!!<U+2764><U+2764><U+2764>"
"2021-10-17T20:36:30";"Christel van Kleef";"Hij had misschien beter in Utrecht kunnen zijn. Daar hebben we een geslaagde demo meegemaakt!<U+0001F600>"
"2021-10-17T20:37:46";"Christel van Kleef";"Inclusief Waku Waku ""aangedaan""....<U+0001F600>"
"2021-10-17T21:02:37";"Petra Boonstra";"Is er al iets bekend over hoe het nu verder met Waku Waku gaat? Ik neem aan dat ze met die giga cowdfunding ook een giga rechtszaak tegen de staat gaan aanspannen? Collectief, met en voor alle andere Horeca ondernemers die net als Waku Waku in de tang gehouden worden?"
"2021-10-17T21:05:00";"Petra Boonstra";"Met rookbommen of fakkels gaan zwaaien zal je gegarandeerd een prent opleveren of meer. Verzin eens iets om echt ACTIE te voeren ipv het feestje nog feestelijker te maken met rookbommetjes, de confettie voor ""volwassenen"". Dat is echt zo nutteloos."
"2021-10-17T21:07:17";"Christel van Kleef";"Geen idee."
"2021-10-17T21:12:01";"Madre";"Deze is van Facebook heeft iemand deze nog"
"2021-10-17T21:23:44";"Daniel";"list(type = ""link"", text = ""https://youtu.be/vwgTuxdBvFg"")"
"2021-10-17T21:28:05";"Pm'ster92";"Zo wordt je dus in de zeik genomen!!!"
"2021-10-17T21:29:39";"illusion nl";"Idd...wij zien dat ...schapen zien dat niet eens....maarja betere akties zijn nodig vreesik"
"2021-10-17T21:42:06";"Richard";"Die rechtzaak is al geweest hoor en buiten dat wat heeft een rechtzaak te maken met dat geld wat ze op hebben gehaald???? 
Je kan een rechtzaak beginnen en er zijn er al zo vele geweest. Alles word in gelijk gesteld ten goede voor staat. Dus rechtzaken hebben al geen nut meer"
"2021-10-17T21:54:11";"Pm'ster92";"Is er niets tegen te doen?

Misschien de boel dwarsliggen daar als er opnames zijn?"
